cep_start,cep_end,min_weight_kg,max_weight_kg,base_amount,ad_valorem_pct,extra_per_kg,sla_days
78175000,78179999,5.001,10.0,183.87,0,0,16
78175000,78179999,10.001,15.0,195.03,0,0,16
78175000,78179999,15.001,20.0,259.99,0,0,16
78175000,78179999,20.001,30.0,320.98,0,0,16
78175000,78179999,30.001,40.0,399.9,0,0,16
78175000,78179999,40.001,50.0,559.9,0,0,16
78175000,78179999,50.001,80.0,699.98,0,0,16
78175000,78179999,80.001,100.0,789.98,0,0,16
78175000,78179999,100.001,200.0,899.99,0,0,16
78175000,78179999,200.001,300.0,999.99,0,0,16
78175000,78179999,300.001,999.999,1300.99,0,0,16
78180000,78189999,0.0,1.0,114.87,0,0,16
78180000,78189999,1.001,5.0,160.41,0,0,16
78180000,78189999,5.001,10.0,183.87,0,0,16
78180000,78189999,10.001,15.0,195.03,0,0,16
78180000,78189999,15.001,20.0,259.99,0,0,16
78180000,78189999,20.001,30.0,320.98,0,0,16
78180000,78189999,30.001,40.0,399.9,0,0,16
78180000,78189999,40.001,50.0,559.9,0,0,16
78180000,78189999,50.001,80.0,699.98,0,0,16
78180000,78189999,80.001,100.0,789.98,0,0,16
78180000,78189999,100.001,200.0,899.99,0,0,16
78180000,78189999,200.001,300.0,999.99,0,0,16
78180000,78189999,300.001,999.999,1300.99,0,0,16
78190000,78886999,0.0,1.0,114.87,0,0,16
78190000,78886999,1.001,5.0,160.41,0,0,16
78190000,78886999,5.001,10.0,183.87,0,0,16
78190000,78886999,10.001,15.0,195.03,0,0,16
78190000,78886999,15.001,20.0,259.99,0,0,16
78190000,78886999,20.001,30.0,320.98,0,0,16
78190000,78886999,30.001,40.0,399.9,0,0,16
78190000,78886999,40.001,50.0,559.9,0,0,16
78190000,78886999,50.001,80.0,699.98,0,0,16
78190000,78886999,80.001,100.0,789.98,0,0,16
78190000,78886999,100.001,200.0,899.99,0,0,16
78190000,78886999,200.001,300.0,999.99,0,0,16
78190000,78886999,300.001,999.999,1300.99,0,0,16
78888000,78899999,0.0,1.0,114.87,0,0,16
78888000,78899999,1.001,5.0,160.41,0,0,16
78888000,78899999,5.001,10.0,183.87,0,0,16
78888000,78899999,10.001,15.0,195.03,0,0,16
78888000,78899999,15.001,20.0,259.99,0,0,16
78888000,78899999,20.001,30.0,320.98,0,0,16
78888000,78899999,30.001,40.0,399.9,0,0,16
78888000,78899999,40.001,50.0,559.9,0,0,16
78888000,78899999,50.001,80.0,699.98,0,0,16
78888000,78899999,80.001,100.0,789.98,0,0,16
78888000,78899999,100.001,200.0,899.99,0,0,16
78888000,78899999,200.001,300.0,999.99,0,0,16
78888000,78899999,300.001,999.999,1300.99,0,0,16
79000000,79129999,0.0,1.0,80.49,0,0,16
79000000,79129999,1.001,5.0,114.37,0,0,16
79000000,79129999,5.001,10.0,149.49,0,0,16
79000000,79129999,10.001,15.0,173.64,0,0,16
79000000,79129999,15.001,20.0,195.48,0,0,16
79000000,79129999,20.001,30.0,206.99,0,0,16
79000000,79129999,30.001,40.0,399.9,0,0,16
79000000,79129999,40.001,50.0,559.9,0,0,16
79000000,79129999,50.001,80.0,699.9,0,0,16
79000000,79129999,80.001,100.0,399.99,0,0,16
79000000,79129999,100.001,200.0,420.99,0,0,16
79000000,79129999,200.001,300.0,459.99,0,0,16
79000000,79129999,300.001,999.999,518.64,0,0,16
79130000,79999999,0.0,1.0,80.49,0,0,16
79130000,79999999,1.001,5.0,114.37,0,0,16
79130000,79999999,5.001,10.0,149.49,0,0,16
79130000,79999999,10.001,15.0,173.64,0,0,16
79130000,79999999,15.001,20.0,195.48,0,0,16
79130000,79999999,20.001,30.0,206.99,0,0,16
79130000,79999999,30.001,40.0,399.9,0,0,16
79130000,79999999,40.001,50.0,559.9,0,0,16
79130000,79999999,50.001,80.0,699.9,0,0,16
79130000,79999999,80.001,100.0,399.99,0,0,16
79130000,79999999,100.001,200.0,420.99,0,0,16
79130000,79999999,200.001,300.0,459.99,0,0,16
79130000,79999999,300.001,999.999,518.64,0,0,16
80000000,82999999,0.0,1.0,69.9,0,0,14
80000000,82999999,1.001,5.0,129.9,0,0,14
80000000,82999999,5.001,10.0,139.9,0,0,14
80000000,82999999,10.001,15.0,159.9,0,0,14
80000000,82999999,15.001,20.0,189.9,0,0,14
80000000,82999999,20.001,30.0,199.9,0,0,14
80000000,82999999,30.001,40.0,299.9,0,0,14
80000000,82999999,40.001,50.0,399.9,0,0,14
80000000,82999999,50.001,80.0,399.9,0,0,14
80000000,82999999,80.001,100.0,499.9,0,0,14
80000000,82999999,100.001,200.0,349.99,0,0,14
80000000,82999999,200.001,300.0,399.99,0,0,14
80000000,82999999,300.001,999.999,499.99,0,0,14
83000000,83199999,0.0,1.0,58.02,0,0,14
83000000,83199999,1.001,5.0,74.92,0,0,14
83000000,83199999,5.001,10.0,87.34,0,0,14
83000000,83199999,10.001,15.0,103.49,0,0,14
83000000,83199999,15.001,20.0,127.18,0,0,14
83000000,83199999,20.001,30.0,137.53,0,0,14
83000000,83199999,30.001,40.0,299.9,0,0,14
83000000,83199999,40.001,50.0,399.9,0,0,14
83000000,83199999,50.001,80.0,399.9,0,0,14
83000000,83199999,80.001,100.0,299.99,0,0,14
83000000,83199999,100.001,200.0,349.99,0,0,14
83000000,83199999,200.001,300.0,399.99,0,0,14
83000000,83199999,300.001,999.999,499.99,0,0,14
83200000,83299999,0.0,1.0,58.02,0,0,14
83200000,83299999,1.001,5.0,74.92,0,0,14
83200000,83299999,5.001,10.0,87.34,0,0,14
83200000,83299999,10.001,15.0,103.49,0,0,14
83200000,83299999,15.001,20.0,127.18,0,0,14
83200000,83299999,20.001,30.0,137.53,0,0,14
83200000,83299999,30.001,40.0,299.9,0,0,14
83200000,83299999,40.001,50.0,399.9,0,0,14
83200000,83299999,50.001,80.0,399.9,0,0,14
83200000,83299999,80.001,100.0,299.99,0,0,14
83200000,83299999,100.001,200.0,349.99,0,0,14
83200000,83299999,200.001,300.0,399.99,0,0,14
83200000,83299999,300.001,999.999,499.99,0,0,14
83300000,83349999,0.0,1.0,58.02,0,0,14
83300000,83349999,1.001,5.0,74.92,0,0,14
83300000,83349999,5.001,10.0,87.34,0,0,14
83300000,83349999,10.001,15.0,103.49,0,0,14
83300000,83349999,15.001,20.0,127.18,0,0,14
83300000,83349999,20.001,30.0,137.53,0,0,14
83300000,83349999,30.001,40.0,299.9,0,0,14
83300000,83349999,40.001,50.0,399.9,0,0,14
83300000,83349999,50.001,80.0,399.9,0,0,14
83300000,83349999,80.001,100.0,299.99,0,0,14
83300000,83349999,100.001,200.0,349.99,0,0,14
83300000,83349999,200.001,300.0,399.99,0,0,14
83300000,83349999,300.001,999.999,499.99,0,0,14
83350000,83399999,0.0,1.0,58.02,0,0,14
83350000,83399999,1.001,5.0,74.92,0,0,14
83350000,83399999,5.001,10.0,87.34,0,0,14
83350000,83399999,10.001,15.0,103.49,0,0,14
83350000,83399999,15.001,20.0,127.18,0,0,14
83350000,83399999,20.001,30.0,137.53,0,0,14
83350000,83399999,30.001,40.0,299.9,0,0,14
83350000,83399999,40.001,50.0,399.9,0,0,14
83350000,83399999,50.001,80.0,399.9,0,0,14
83350000,83399999,80.001,100.0,299.99,0,0,14
83350000,83399999,100.001,200.0,349.99,0,0,14
83350000,83399999,200.001,300.0,399.99,0,0,14
83350000,83399999,300.001,999.999,499.99,0,0,14
83400000,83449999,0.0,1.0,58.02,0,0,14
83400000,83449999,1.001,5.0,74.92,0,0,14
83400000,83449999,5.001,10.0,87.34,0,0,14
83400000,83449999,10.001,15.0,103.49,0,0,14
83400000,83449999,15.001,20.0,127.18,0,0,14
83400000,83449999,20.001,30.0,137.53,0,0,14
83400000,83449999,30.001,40.0,299.9,0,0,14
83400000,83449999,40.001,50.0,399.9,0,0,14
83400000,83449999,50.001,80.0,399.9,0,0,14
83400000,83449999,80.001,100.0,299.99,0,0,14
83400000,83449999,100.001,200.0,349.99,0,0,14
83400000,83449999,200.001,300.0,399.99,0,0,14
83400000,83449999,300.001,999.999,499.99,0,0,14
83450000,83479999,0.0,1.0,58.02,0,0,14
83450000,83479999,1.001,5.0,74.92,0,0,14
83450000,83479999,5.001,10.0,87.34,0,0,14
83450000,83479999,10.001,15.0,103.49,0,0,14
83450000,83479999,15.001,20.0,127.18,0,0,14
83450000,83479999,20.001,30.0,137.53,0,0,14
83450000,83479999,30.001,40.0,299.9,0,0,14
83450000,83479999,40.001,40.0,399.9,0,0,14
83450000,83479999,50.001,80.0,399.9,0,0,14
83450000,83479999,80.001,100.0,299.99,0,0,14
83450000,83479999,100.001,200.0,349.99,0,0,14
83450000,83479999,200.001,300.0,399.99,0,0,14
83450000,83479999,300.001,999.999,499.99,0,0,14
83480000,83899999,0.0,1.0,58.02,0,0,14
83480000,83899999,1.001,5.0,74.92,0,0,14
83480000,83899999,5.001,10.0,87.34,0,0,14
83480000,83899999,10.001,15.0,103.49,0,0,14
83480000,83899999,15.001,20.0,127.18,0,0,14
83480000,83899999,20.001,30.0,137.53,0,0,14
83480000,83899999,30.001,40.0,299.9,0,0,14
83480000,83899999,40.001,50.0,399.9,0,0,14
83480000,83899999,50.001,80.0,399.9,0,0,14
83480000,83899999,80.001,100.0,299.99,0,0,14
83480000,83899999,100.001,200.0,349.99,0,0,14
83480000,83899999,200.001,300.0,399.99,0,0,14
83480000,83899999,300.001,999.999,499.99,0,0,14
83900000,85274899,0.0,1.0,58.02,0,0,14
83900000,85274899,1.001,5.0,74.92,0,0,14
83900000,85274899,5.001,10.0,87.34,0,0,14
83900000,85274899,10.001,15.0,103.49,0,0,14
83900000,85274899,15.001,20.0,127.18,0,0,14
83900000,85274899,20.001,30.0,137.53,0,0,14
83900000,85274899,30.001,40.0,299.9,0,0,14
83900000,85274899,40.001,50.0,399.9,0,0,14
83900000,85274899,50.001,80.0,399.9,0,0,14
83900000,85274899,80.001,100.0,299.99,0,0,14
83900000,85274899,100.001,200.0,349.99,0,0,14
83900000,85274899,200.001,300.0,399.99,0,0,14
83900000,85274899,300.001,999.999,499.99,0,0,14
85275000,87999999,0.0,1.0,58.02,0,0,14
85275000,87999999,1.001,5.0,74.92,0,0,14
85275000,87999999,5.001,10.0,87.34,0,0,14
85275000,87999999,10.001,15.0,103.49,0,0,14
85275000,87999999,15.001,20.0,127.18,0,0,14
85275000,87999999,20.001,30.0,137.53,0,0,14
85275000,87999999,30.001,40.0,299.9,0,0,14
85275000,87999999,40.001,50.0,399.9,0,0,14
85275000,87999999,50.001,80.0,399.9,0,0,14
85275000,87999999,80.001,100.0,299.99,0,0,14
85275000,87999999,100.001,200.0,349.99,0,0,14
85275000,87999999,200.001,300.0,399.99,0,0,14
85275000,87999999,300.001,999.999,499.99,0,0,14
88000000,88099999,0.0,1.0,49.9,0,0,12
88000000,88099999,1.001,5.0,99.9,0,0,12
88000000,88099999,5.001,10.0,109.9,0,0,12
88000000,88099999,10.001,15.0,129.9,0,0,12
88000000,88099999,15.001,20.0,159.9,0,0,12
88000000,88099999,20.001,30.0,199.9,0,0,12
88000000,88099999,30.001,40.0,299.9,0,0,12
88000000,88099999,40.001,50.0,399.9,0,0,12
88000000,88099999,50.001,80.0,399.9,0,0,12
88000000,88099999,80.001,100.0,459.9,0,0,12
88000000,88099999,100.001,200.0,300.09,0,0,12
88000000,88099999,200.001,300.0,357.59,0,0,12
88000000,88099999,300.001,999.999,403.59,0,0,12
88100000,88124999,0.0,1.0,40.61,0,0,12
88100000,88124999,1.001,5.0,52.45,0,0,12
88100000,88124999,5.001,10.0,61.14,0,0,12
88100000,88124999,10.001,15.0,72.44,0,0,12
88100000,88124999,15.001,20.0,89.99,0,0,12
88100000,88124999,20.001,30.0,99.9,0,0,12
88100000,88124999,30.001,40.0,299.9,0,0,12
88100000,88124999,40.001,50.0,399.9,0,0,12
88100000,88124999,50.001,80.0,399.9,0,0,12
88100000,88124999,80.001,100.0,248.34,0,0,12
88100000,88124999,100.001,200.0,300.09,0,0,12
88100000,88124999,200.001,300.0,357.59,0,0,12
88100000,88124999,300.001,999.999,403.59,0,0,12
88125000,88129999,0.0,1.0,40.61,0,0,12
88125000,88129999,1.001,5.0,52.45,0,0,12
88125000,88129999,5.001,10.0,61.14,0,0,12
88125000,88129999,10.001,15.0,72.44,0,0,12
88125000,88129999,15.001,20.0,89.99,0,0,12
88125000,88129999,20.001,30.0,99.9,0,0,12
88125000,88129999,30.001,40.0,299.9,0,0,12
88125000,88129999,40.001,50.0,399.9,0,0,12
88125000,88129999,50.001,80.0,399.9,0,0,12
88125000,88129999,80.001,100.0,248.34,0,0,12
88125000,88129999,100.001,200.0,300.09,0,0,12
88125000,88129999,200.001,300.0,357.59,0,0,12
88125000,88129999,300.001,999.999,403.59,0,0,12
88130000,88209999,0.0,1.0,40.61,0,0,12
88130000,88209999,1.001,5.0,52.45,0,0,12
88130000,88209999,5.001,10.0,61.14,0,0,12
88130000,88209999,10.001,15.0,72.44,0,0,12
88130000,88209999,15.001,20.0,89.99,0,0,12
88130000,88209999,20.001,30.0,99.9,0,0,12
88130000,88209999,30.001,40.0,299.9,0,0,12
88130000,88209999,40.001,50.0,399.9,0,0,12
88130000,88209999,50.001,80.0,399.9,0,0,12
88130000,88209999,80.001,100.0,248.34,0,0,12
88130000,88209999,100.001,200.0,300.09,0,0,12
88130000,88209999,200.001,300.0,357.59,0,0,12
88130000,88209999,300.001,999.999,403.59,0,0,12
88210000,88229999,0.0,1.0,40.61,0,0,12
88210000,88229999,1.001,5.0,52.45,0,0,12
88210000,88229999,5.001,10.0,61.14,0,0,12
88210000,88229999,10.001,15.0,72.44,0,0,12
88210000,88229999,15.001,20.0,89.99,0,0,12
88210000,88229999,20.001,30.0,99.9,0,0,12
88210000,88229999,30.001,40.0,299.9,0,0,12
88210000,88229999,40.001,50.0,399.9,0,0,12
88210000,88229999,50.001,80.0,399.9,0,0,12
88210000,88229999,80.001,100.0,248.34,0,0,12
88210000,88229999,100.001,200.0,300.09,0,0,12
88210000,88229999,200.001,300.0,357.59,0,0,12
88210000,88229999,300.001,999.999,403.59,0,0,12
88230000,88294999,0.0,1.0,40.61,0,0,12
88230000,88294999,1.001,5.0,52.45,0,0,12
88230000,88294999,5.001,10.0,61.14,0,0,12
88230000,88294999,10.001,15.0,72.44,0,0,12
88230000,88294999,15.001,20.0,89.99,0,0,12
88230000,88294999,20.001,30.0,99.9,0,0,12
88230000,88294999,30.001,40.0,299.9,0,0,12
88230000,88294999,40.001,50.0,399.9,0,0,12
88230000,88294999,50.001,80.0,399.9,0,0,12
88230000,88294999,80.001,100.0,248.34,0,0,12
88230000,88294999,100.001,200.0,300.09,0,0,12
88230000,88294999,200.001,300.0,357.59,0,0,12
88230000,88294999,300.001,999.999,403.59,0,0,12
88295000,88444999,0.0,1.0,40.61,0,0,12
88295000,88444999,1.001,5.0,52.45,0,0,12
88295000,88444999,5.001,10.0,61.14,0,0,12
88295000,88444999,10.001,15.0,72.44,0,0,12
88295000,88444999,15.001,20.0,89.99,0,0,12
88295000,88444999,20.001,30.0,99.9,0,0,12
88295000,88444999,30.001,40.0,299.9,0,0,12
88295000,88444999,40.001,50.0,399.9,0,0,12
88295000,88444999,50.001,80.0,399.9,0,0,12
88295000,88444999,80.001,100.0,248.34,0,0,12
88295000,88444999,100.001,200.0,300.09,0,0,12
88295000,88444999,200.001,300.0,357.59,0,0,12
88295000,88444999,300.001,999.999,403.59,0,0,12
88445000,88484999,0.0,1.0,40.61,0,0,12
88445000,88484999,1.001,5.0,52.45,0,0,12
88445000,88484999,5.001,10.0,61.14,0,0,12
88445000,88484999,10.001,15.0,72.44,0,0,12
88445000,88484999,15.001,20.0,89.99,0,0,12
88445000,88484999,20.001,30.0,99.9,0,0,12
88445000,88484999,30.001,40.0,299.9,0,0,12
88445000,88484999,40.001,50.0,399.9,0,0,12
88445000,88484999,50.001,80.0,399.9,0,0,12
88445000,88484999,80.001,100.0,248.34,0,0,12
88445000,88484999,100.001,200.0,300.09,0,0,12
88445000,88484999,200.001,300.0,357.59,0,0,12
88445000,88484999,300.001,999.999,403.59,0,0,12
88485000,88489999,0.0,1.0,40.61,0,0,12
88485000,88489999,1.001,5.0,52.45,0,0,12
88485000,88489999,5.001,10.0,61.14,0,0,12
88485000,88489999,10.001,15.0,72.44,0,0,12
88485000,88489999,15.001,20.0,89.99,0,0,12
88485000,88489999,20.001,30.0,99.9,0,0,12
88485000,88489999,30.001,40.0,299.9,0,0,12
88485000,88489999,40.001,50.0,399.9,0,0,12
88485000,88489999,50.001,80.0,399.9,0,0,12
88485000,88489999,80.001,100.0,248.34,0,0,12
88485000,88489999,100.001,200.0,300.09,0,0,12
88485000,88489999,200.001,300.0,357.59,0,0,12
88485000,88489999,300.001,999.999,403.59,0,0,12
88490000,88499999,0.0,1.0,40.61,0,0,12
88490000,88499999,1.001,5.0,52.45,0,0,12
88490000,88499999,5.001,10.0,61.14,0,0,12
88490000,88499999,10.001,15.0,72.44,0,0,12
88490000,88499999,15.001,20.0,89.99,0,0,12
88490000,88499999,20.001,30.0,99.9,0,0,12
88490000,88499999,30.001,40.0,299.9,0,0,12
88490000,88499999,40.001,50.0,399.9,0,0,12
88490000,88499999,50.001,80.0,399.9,0,0,12
88490000,88499999,80.001,100.0,248.34,0,0,12
88490000,88499999,100.001,200.0,300.09,0,0,12
88490000,88499999,200.001,300.0,357.59,0,0,12
88490000,88499999,300.001,999.999,403.59,0,0,12
88500000,89099999,0.0,1.0,40.61,0,0,12
88500000,89099999,1.001,5.0,52.45,0,0,12
88500000,89099999,5.001,10.0,61.14,0,0,12
88500000,89099999,10.001,15.0,72.44,0,0,12
88500000,89099999,15.001,20.0,89.99,0,0,12
88500000,89099999,20.001,30.0,99.9,0,0,12
88500000,89099999,30.001,40.0,299.9,0,0,12
88500000,89099999,40.001,50.0,399.9,0,0,12
88500000,89099999,50.001,80.0,399.9,0,0,12
88500000,89099999,80.001,100.0,248.34,0,0,12
88500000,89099999,100.001,200.0,300.09,0,0,12
88500000,89099999,200.001,300.0,357.59,0,0,12
88500000,89099999,300.001,999.999,403.59,0,0,12
89107000,89999999,0.0,1.0,40.61,0,0,12
89107000,89999999,1.001,5.0,52.45,0,0,12
89107000,89999999,5.001,10.0,61.14,0,0,12
89107000,89999999,10.001,15.0,72.44,0,0,12
89107000,89999999,15.001,20.0,89.99,0,0,12
89107000,89999999,20.001,30.0,99.9,0,0,12
89107000,89999999,30.001,40.0,299.9,0,0,12
89107000,89999999,40.001,50.0,399.9,0,0,12
89107000,89999999,50.001,80.0,399.9,0,0,12
89107000,89999999,80.001,100.0,248.34,0,0,12
89107000,89999999,100.001,200.0,300.09,0,0,12
89107000,89999999,200.001,300.0,357.59,0,0,12
89107000,89999999,300.001,999.999,403.59,0,0,12
90000000,91999999,0.0,1.0,29.9,0,0,9
90000000,91999999,1.001,5.0,59.9,0,0,9
90000000,91999999,5.001,10.0,99.9,0,0,9
90000000,91999999,10.001,15.0,99.9,0,0,9
90000000,91999999,15.001,20.0,99.9,0,0,9
90000000,91999999,20.001,30.0,129.9,0,0,9
90000000,91999999,30.001,40.0,299.9,0,0,9
90000000,91999999,40.001,50.0,399.9,0,0,9
90000000,91999999,50.001,80.0,399.9,0,0,9
90000000,91999999,80.001,100.0,299.9,0,0,9
90000000,91999999,100.001,200.0,265.64,0,0,9
90000000,91999999,200.001,300.0,368.17,0,0,9
90000000,91999999,300.001,999.999,403.52,0,0,9
92000000,92849999,0.0,1.0,24.67,0,0,9
92000000,92849999,1.001,5.0,41.39,0,0,9
92000000,92849999,5.001,10.0,56.87,0,0,9
92000000,92849999,10.001,15.0,60.32,0,0,9
92000000,92849999,15.001,20.0,68.37,0,0,9
92000000,92849999,20.001,30.0,75.77,0,0,9
92000000,92849999,30.001,40.0,259.9,0,0,9
92000000,92849999,40.001,50.0,299.9,0,0,9
92000000,92849999,50.001,80.0,329.9,0,0,9
92000000,92849999,80.001,100.0,172.67,0,0,9
92000000,92849999,100.001,200.0,265.64,0,0,9
92000000,92849999,200.001,300.0,368.17,0,0,9
92000000,92849999,300.001,999.999,403.52,0,0,9
92850000,92989999,0.0,1.0,24.67,0,0,9
92850000,92989999,1.001,5.0,41.39,0,0,9
92850000,92989999,5.001,10.0,56.87,0,0,9
92850000,92989999,10.001,15.0,60.32,0,0,9
92850000,92989999,15.001,20.0,68.37,0,0,9
92850000,92989999,20.001,30.0,75.77,0,0,9
92850000,92989999,30.001,40.0,259.9,0,0,9
92850000,92989999,40.001,50.0,299.9,0,0,9
92850000,92989999,50.001,80.0,329.9,0,0,9
92850000,92989999,80.001,100.0,172.67,0,0,9
92850000,92989999,100.001,200.0,265.64,0,0,9
92850000,92989999,200.001,300.0,368.17,0,0,9
92850000,92989999,300.001,999.999,403.52,0,0,9
92990000,93939999,0.0,1.0,24.67,0,0,9
92990000,93939999,1.001,5.0,41.39,0,0,9
92990000,93939999,5.001,10.0,56.87,0,0,9
92990000,93939999,10.001,15.0,60.32,0,0,9
92990000,93939999,15.001,20.0,68.37,0,0,9
92990000,93939999,20.001,30.0,75.77,0,0,9
92990000,93939999,30.001,40.0,259.9,0,0,9
92990000,93939999,40.001,50.0,299.9,0,0,9
92990000,93939999,50.001,80.0,329.9,0,0,9
92990000,93939999,80.001,100.0,172.67,0,0,9
92990000,93939999,100.001,200.0,265.64,0,0,9
92990000,93939999,200.001,300.0,368.17,0,0,9
92990000,93939999,300.001,999.999,403.52,0,0,9
93940000,93949999,0.0,1.0,24.67,0,0,9
93940000,93949999,1.001,5.0,41.39,0,0,9
93940000,93949999,5.001,10.0,56.87,0,0,9
93940000,93949999,10.001,15.0,60.32,0,0,9
93940000,93949999,15.001,20.0,68.37,0,0,9
93940000,93949999,20.001,30.0,75.77,0,0,9
93940000,93949999,30.001,40.0,259.9,0,0,9
93940000,93949999,40.001,50.0,299.9,0,0,9
93940000,93949999,50.001,80.0,329.9,0,0,9
93940000,93949999,80.001,100.0,172.67,0,0,9
93940000,93949999,100.001,200.0,265.64,0,0,9
93940000,93949999,200.001,300.0,368.17,0,0,9
93940000,93949999,300.001,999.999,403.52,0,0,9
93950000,93989999,0.0,1.0,24.67,0,0,9
93950000,93989999,1.001,5.0,41.39,0,0,9
93950000,93989999,5.001,10.0,56.87,0,0,9
93950000,93989999,10.001,15.0,60.32,0,0,9
93950000,93989999,15.001,20.0,68.37,0,0,9
93950000,93989999,20.001,30.0,75.77,0,0,9
93950000,93989999,30.001,40.0,259.9,0,0,9
93950000,93989999,40.001,50.0,299.9,0,0,9
93950000,93989999,50.001,80.0,329.9,0,0,9
93950000,93989999,80.001,100.0,172.67,0,0,9
93950000,93989999,100.001,200.0,265.64,0,0,9
93950000,93989999,200.001,300.0,368.17,0,0,9
93950000,93989999,300.001,999.999,403.52,0,0,9
93990000,93999999,0.0,1.0,24.67,0,0,9
93990000,93999999,1.001,5.0,41.39,0,0,9
93990000,93999999,5.001,10.0,56.87,0,0,9
93990000,93999999,10.001,15.0,60.32,0,0,9
93990000,93999999,15.001,20.0,68.37,0,0,9
93990000,93999999,20.001,30.0,75.77,0,0,9
93990000,93999999,30.001,40.0,259.9,0,0,9
93990000,93999999,40.001,50.0,299.9,0,0,9
93990000,93999999,50.001,80.0,329.9,0,0,9
93990000,93999999,80.001,100.0,172.67,0,0,9
93990000,93999999,100.001,200.0,265.64,0,0,9
93990000,93999999,200.001,300.0,368.17,0,0,9
93990000,93999999,300.001,999.999,403.52,0,0,9
94000000,94999999,0.0,1.0,24.67,0,0,9
94000000,94999999,1.001,5.0,41.39,0,0,9
94000000,94999999,5.001,10.0,56.87,0,0,9
94000000,94999999,10.001,15.0,60.32,0,0,9
94000000,94999999,15.001,20.0,68.37,0,0,9
94000000,94999999,20.001,30.0,75.77,0,0,9
94000000,94999999,30.001,40.0,259.9,0,0,9
94000000,94999999,40.001,50.0,299.9,0,0,9
94000000,94999999,50.001,80.0,329.9,0,0,9
94000000,94999999,80.001,100.0,172.67,0,0,9
94000000,94999999,100.001,200.0,265.64,0,0,9
94000000,94999999,200.001,300.0,368.17,0,0,9
94000000,94999999,300.001,999.999,403.52,0,0,9
95000000,95499999,0.0,1.0,24.67,0,0,9
95000000,95499999,1.001,5.0,41.39,0,0,9
95000000,95499999,5.001,10.0,56.87,0,0,9
95000000,95499999,10.001,15.0,60.32,0,0,9
95000000,95499999,15.001,20.0,68.37,0,0,9
95000000,95499999,20.001,30.0,75.77,0,0,9
95000000,95499999,30.001,40.0,259.9,0,0,9
95000000,95499999,40.001,50.0,299.9,0,0,9
95000000,95499999,50.001,80.0,329.9,0,0,9
95000000,95499999,80.001,100.0,172.67,0,0,9
95000000,95499999,100.001,200.0,265.64,0,0,9
95000000,95499999,200.001,300.0,368.17,0,0,9
95000000,95499999,300.001,999.999,403.52,0,0,9
95500000,95514999,0.0,1.0,24.67,0,0,9
95500000,95514999,1.001,5.0,41.39,0,0,9
95500000,95514999,5.001,10.0,56.87,0,0,9
95500000,95514999,10.001,15.0,60.32,0,0,9
95500000,95514999,15.001,20.0,68.37,0,0,9
95500000,95514999,20.001,30.0,75.77,0,0,9
95500000,95514999,30.001,40.0,259.9,0,0,9
95500000,95514999,40.001,50.0,299.9,0,0,9
95500000,95514999,50.001,80.0,329.9,0,0,9
95500000,95514999,80.001,100.0,172.67,0,0,9
95500000,95514999,100.001,200.0,265.64,0,0,9
95500000,95514999,200.001,300.0,368.17,0,0,9
95500000,95514999,300.001,999.999,403.52,0,0,9
95515000,95596999,0.0,1.0,24.67,0,0,9
95515000,95596999,1.001,5.0,41.39,0,0,9
95515000,95596999,5.001,10.0,56.87,0,0,9
95515000,95596999,10.001,15.0,60.32,0,0,9
95515000,95596999,15.001,20.0,68.37,0,0,9
95515000,95596999,20.001,30.0,75.77,0,0,9
95515000,95596999,30.001,40.0,259.9,0,0,9
95515000,95596999,40.001,50.0,299.9,0,0,9
95515000,95596999,50.001,80.0,329.9,0,0,9
95515000,95596999,80.001,100.0,172.67,0,0,9
95515000,95596999,100.001,200.0,265.64,0,0,9
95515000,95596999,200.001,300.0,368.17,0,0,9
95515000,95596999,300.001,999.999,403.52,0,0,9
95599000,95599999,0.0,1.0,24.67,0,0,9
95599000,95599999,1.001,5.0,41.39,0,0,9
95599000,95599999,5.001,10.0,56.87,0,0,9
95599000,95599999,10.001,15.0,60.32,0,0,9
95599000,95599999,15.001,20.0,68.37,0,0,9
95599000,95599999,20.001,30.0,75.77,0,0,9
95599000,95599999,30.001,40.0,259.9,0,0,9
95599000,95599999,40.001,50.0,299.9,0,0,9
95599000,95599999,50.001,80.0,329.9,0,0,9
95599000,95599999,80.001,100.0,172.67,0,0,9
95599000,95599999,100.001,200.0,265.64,0,0,9
95599000,95599999,200.001,300.0,368.17,0,0,9
95599000,95599999,300.001,999.999,403.52,0,0,9
95600000,95624999,0.0,1.0,24.67,0,0,9
95600000,95624999,1.001,5.0,41.39,0,0,9
95600000,95624999,5.001,10.0,56.87,0,0,9
95600000,95624999,10.001,15.0,60.32,0,0,9
95600000,95624999,15.001,20.0,68.37,0,0,9
95600000,95624999,20.001,30.0,75.77,0,0,9
95600000,95624999,30.001,40.0,259.9,0,0,9
95600000,95624999,40.001,50.0,299.9,0,0,9
95600000,95624999,50.001,80.0,329.9,0,0,9
95600000,95624999,80.001,100.0,172.67,0,0,9
95600000,95624999,100.001,200.0,265.64,0,0,9
95600000,95624999,200.001,300.0,368.17,0,0,9
95600000,95624999,300.001,999.999,403.52,0,0,9
95625000,95629999,0.0,1.0,24.67,0,0,9
95625000,95629999,1.001,5.0,41.39,0,0,9
95625000,95629999,5.001,10.0,56.87,0,0,9
95625000,95629999,10.001,15.0,60.32,0,0,9
95625000,95629999,15.001,20.0,68.37,0,0,9
